ID,Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
4603,37,179,1,8.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4604,32,81,2,3.4,2,0,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
4605,48,42,1,1.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4606,44,199,2,6.666666667,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4607,50,18,1,0.5,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4608,44,28,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4609,54,80,4,2.6,3,143,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4610,37,79,1,3.6,2,104,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4611,34,52,2,1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4612,32,18,2,0.3,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4613,63,52,4,1.7,1,218,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4614,56,15,4,0.7,3,102,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4615,37,84,4,0.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4616,66,114,1,0.8,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4617,38,41,3,0.5,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4618,35,29,3,0.9,1,126,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4619,61,23,1,0.1,1,96,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4620,52,84,1,2.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4621,57,60,3,1.7,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
4622,47,13,3,0.666666667,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4623,50,45,2,0.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4624,36,83,1,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4625,45,102,4,4.7,2,81,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
4626,58,58,4,2.3,3,169,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4627,27,134,1,1.7,2,307,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
4628,27,130,3,2.9,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
4629,48,148,2,3.3,1,0,0,0,1,1,1,Undergraduate, Holds only Deposit
4630,46,92,1,0.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4631,32,142,4,6.2,2,120,1,0,1,1,1,Graduate, Holds only Deposit
4632,54,62,4,0.7,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4633,31,50,1,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4634,42,29,1,0.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4635,30,85,2,2.5,1,293,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
4636,41,78,4,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4637,44,85,4,1.9,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4638,37,89,2,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4639,51,33,3,0.9,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4640,30,42,1,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4641,36,31,4,1.7,1,124,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4642,65,143,4,6.6,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
4643,33,35,4,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4644,58,22,1,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4645,34,45,1,1.7,1,84,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4646,38,119,2,3.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4647,59,43,4,1.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4648,37,75,3,0.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4649,59,121,1,4.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4650,47,63,1,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4651,48,58,2,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4652,38,184,3,8,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4653,34,155,2,6.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4654,44,69,3,2.666666667,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4655,33,188,2,7,2,581,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
4656,47,38,3,0.6,2,0,0,1,0,0,0,Graduate, Holds only Securites 
4657,41,9,2,0.3,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
4658,36,69,4,2.1,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4659,28,199,1,6.333333333,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4660,59,38,1,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4661,43,129,1,5,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
4662,56,59,2,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4663,28,115,1,1.9,1,200,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4664,62,83,4,0.1,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4665,40,65,2,3.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4666,34,72,3,2.3,1,124,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4667,52,72,1,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4668,40,63,3,0.5,3,221,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4669,27,64,4,1.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4670,52,194,1,1.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4671,39,104,1,4,3,0,0,0,1,1,1,Advanced Degree, Holds only Deposit
4672,52,180,1,1.7,1,550,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4673,50,18,2,1,2,88,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4674,40,93,1,2.8,3,328,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
4675,35,32,1,1.333333333,1,137,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4676,39,68,3,2.1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
4677,25,38,2,1.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4678,33,115,1,2.7,2,283,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4679,26,161,2,7.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4680,46,154,2,2.8,1,94,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4681,27,68,4,0,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4682,55,44,3,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4683,52,149,2,0.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4684,59,103,1,2.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4685,63,41,4,1.3,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4686,61,113,2,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4687,58,48,4,1.3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4688,29,69,4,1.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4689,51,43,4,1.1,2,164,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4690,59,19,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4691,41,65,3,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4692,59,32,3,0.4,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
4693,52,20,1,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4694,39,25,2,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4695,45,70,1,2.8,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4696,59,70,4,2.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4697,49,103,3,2,2,167,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4698,48,162,3,1.4,1,400,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4699,61,61,2,2.8,1,153,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4700,31,170,1,6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4701,42,49,1,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4702,35,108,2,2.75,3,0,1,1,0,0,0,Advanced Degree, Holds only Securites 
4703,57,62,3,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4704,54,102,3,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4705,61,141,3,0.7,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
4706,60,8,2,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4707,59,91,2,1.6,1,0,0,1,0,0,1,Undergraduate, Holds only Securites 
4708,62,10,3,0.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4709,26,35,2,1.7,2,119,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
4710,41,71,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4711,65,59,3,2.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4712,25,14,2,0.9,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4713,25,122,2,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4714,27,81,3,1.5,1,307,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
4715,65,35,1,0.5,3,150,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4716,60,83,2,1.4,1,75,0,1,0,1,0,Undergraduate, Holds only Securites 
4717,29,121,1,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4718,32,35,3,1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
4719,32,140,4,6.6,3,0,1,0,1,0,1,Advanced Degree, Holds only Deposit
4720,41,88,1,2.8,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
4721,52,70,2,1.1,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
4722,40,63,1,1.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4723,39,125,1,3.5,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4724,34,21,4,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4725,34,75,2,1.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4726,34,38,1,1.333333333,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
4727,41,58,4,2.666666667,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4728,59,31,3,0.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4729,40,18,4,1.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4730,52,29,1,1.5,2,159,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
4731,37,29,2,1.4,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4732,39,69,3,0.1,1,247,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4733,49,121,1,4.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4734,63,64,1,1.8,3,147,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4735,34,84,4,2.2,2,323,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4736,51,65,3,0.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4737,61,85,3,1.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4738,56,44,3,1.5,1,153,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4739,62,174,1,4.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4740,56,178,1,2.9,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4741,58,55,4,2.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4742,58,25,4,0.9,2,90,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4743,50,21,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4744,44,72,3,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4745,49,129,1,0.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4746,31,18,1,0.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4747,49,91,4,1.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4748,43,38,1,0.5,3,144,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4749,31,21,3,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4750,66,38,1,1.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4751,41,154,1,1.7,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4752,39,178,1,4.1,1,207,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4753,46,85,1,0.2,2,0,0,1,1,1,1,Graduate,Holds Securities & Deposit
4754,57,93,2,1.6,1,161,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4755,59,151,2,6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4756,30,78,4,2.2,2,236,0,1,0,0,0,Graduate, Holds only Securites 
4757,26,135,1,1.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4758,46,40,1,0.3,1,116,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4759,66,80,4,0.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4760,50,18,2,0,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4761,61,74,2,0.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4762,37,94,4,1.8,3,232,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4763,51,173,1,0.5,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
4764,56,88,4,1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4765,58,82,1,4.3,1,263,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4766,41,54,3,2.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4767,35,45,3,0.9,1,101,0,1,0,0,0,Undergraduate, Holds only Securites 
4768,38,39,1,2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4769,26,20,4,1,1,116,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4770,35,93,4,1.8,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4771,36,85,3,1.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4772,26,95,3,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4773,53,48,2,1.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4774,56,22,1,1.2,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4775,44,33,1,0.75,3,171,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4776,47,40,2,2.1,3,156,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4777,32,30,4,0.4,2,78,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4778,52,22,4,0.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4779,39,20,1,0.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4780,47,49,3,2.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4781,35,25,3,0.1,2,0,0,1,0,1,0,Graduate, Holds only Securites 
4782,26,150,2,7.2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4783,43,32,4,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4784,52,9,2,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4785,30,23,2,0.9,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
4786,36,18,4,1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4787,48,42,3,0.6,2,121,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4788,36,39,1,2,1,153,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4789,58,84,4,1.6,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4790,35,101,3,3.8,3,150,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4791,59,43,4,0.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4792,36,28,4,1,1,130,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4793,45,59,2,2.5,1,155,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4794,56,29,4,1.5,3,146,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4795,46,39,2,1.3,1,101,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4796,26,42,4,1.3,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
4797,37,24,4,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4798,44,62,3,0.3,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4799,44,33,4,0.3,1,142,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4800,33,73,1,2.5,1,135,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4801,34,88,2,0,1,121,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4802,35,58,3,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4803,48,48,2,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4804,58,40,1,2.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4805,30,160,1,4.3,1,249,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4806,62,39,3,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4807,40,53,1,2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4808,42,32,3,0.5,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
4809,43,32,3,0.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
4810,58,11,2,0.3,1,96,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4811,36,123,2,3,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4812,29,184,4,2.2,3,612,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4813,49,60,3,0.7,2,142,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4814,60,41,3,2.2,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4815,58,99,2,1.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4816,50,83,3,3,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
4817,46,134,2,3.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4818,45,85,2,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4819,32,41,3,0.9,1,179,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4820,42,44,1,0.3,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
4821,30,62,1,0.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4822,60,149,1,4.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4823,46,115,2,4.2,3,0,1,1,1,1,1,Advanced Degree,Holds Securities & Deposit
4824,32,25,3,1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4825,56,84,2,1.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4826,56,81,2,0,3,225,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4827,30,181,1,4.3,1,230,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4828,52,62,1,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4829,31,11,1,0.5,3,80,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4830,37,60,4,2.1,3,217,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4831,30,42,1,2.1,3,144,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4832,29,83,4,2.2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4833,49,109,1,0.6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4834,49,70,1,0.3,1,217,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4835,65,25,2,0.4,1,113,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4836,54,72,3,1.4,3,218,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
4837,36,183,2,0,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4838,56,44,4,2.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4839,34,52,4,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4840,33,18,4,0.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4841,59,40,4,0.4,1,135,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4842,49,174,3,4.6,2,590,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
4843,61,41,4,2.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4844,31,81,2,2.5,1,313,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4845,45,128,1,4.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4846,35,135,3,4.8,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
4847,37,65,2,2.4,2,260,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4848,58,145,2,0.5,1,119,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4849,49,65,2,1,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
4850,63,119,1,2.9,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
4851,55,124,2,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4852,38,33,4,1.5,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
4853,45,41,1,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4854,44,105,1,4.7,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
4855,58,130,2,2.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
4856,56,80,4,1.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4857,37,115,1,0.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
4858,50,62,2,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4859,34,165,1,7,3,541,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
4860,51,34,3,0.6,2,128,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4861,49,18,1,0.4,3,121,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4862,33,44,1,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
4863,61,25,1,0.8,2,142,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
4864,41,52,2,2.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
4865,50,133,4,1.4,2,342,1,0,0,0,1,Graduate,Does not hold Securities or Deposit
4866,41,71,2,3.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
4867,38,61,4,0.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
