Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,Ed Level,Accounts Held
46,89,4,1.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
64,22,3,0.5,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
24,119,1,1.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
39,93,4,3.6,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
34,18,4,0.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
65,32,1,1.1,3,120,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
38,182,3,2.6,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
62,19,2,0.2,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
59,85,1,3.4,3,0,1,0,1,0,1,Advanced Degree, Holds only Deposit
49,90,4,1.4,2,0,0,1,0,1,0,Graduate, Holds only Securites 
57,59,2,3.7,1,134,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
64,84,1,2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
47,95,2,3.9,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
30,13,3,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
42,88,4,0.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
53,34,2,0.6,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
50,11,4,0.6,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
62,80,4,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
34,41,1,1.333333333,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
47,90,2,0.8,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
62,93,3,3,3,0,1,0,1,1,1,Advanced Degree, Holds only Deposit
61,81,4,1.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
59,60,2,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
47,39,3,0.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
65,22,3,0.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
56,32,2,0.8,1,79,0,1,0,1,0,Undergraduate, Holds only Securites 
56,28,1,1.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
31,35,2,1,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
61,154,3,7.5,3,351,1,0,1,1,1,Advanced Degree, Holds only Deposit
42,189,2,7.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
44,40,4,1.9,3,84,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
47,88,2,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
30,124,2,0.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
62,23,2,0.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
56,23,4,0.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
25,139,2,2,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
53,173,4,2.7,1,427,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
26,42,4,1.3,3,153,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
59,161,1,2.9,1,160,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
62,28,3,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
58,191,4,5.2,3,194,1,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
40,42,2,0.3,1,106,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
35,81,4,4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,175,3,0.7,1,312,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
41,82,3,0.1,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,53,1,1.8,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
27,142,3,5.5,1,0,1,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
46,42,4,1.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
46,64,4,2.9,1,189,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
31,90,2,1.3,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
58,44,1,0.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
42,29,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
59,93,2,1.6,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
54,69,3,1.4,3,132,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,82,2,1.7,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
34,180,2,6.5,3,0,1,0,1,1,0,Advanced Degree, Holds only Deposit
46,13,2,0.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
52,72,1,0,1,178,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
55,54,3,1.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
34,104,1,4.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
57,44,2,1.9,2,157,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
45,40,1,0.2,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
29,190,2,4.5,1,246,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
49,64,4,2.6,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
36,9,2,0.3,2,99,0,1,0,0,0,Graduate, Holds only Securites 
57,38,4,0.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
25,72,3,2.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
43,82,1,5.2,1,79,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
27,48,2,1.6,3,119,0,1,0,1,0,Advanced Degree, Holds only Securites 
54,82,4,2.6,3,294,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
53,14,2,1,2,83,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
55,162,1,2.9,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
43,54,2,1.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
35,90,2,0,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
59,64,4,1.7,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
42,65,3,2.1,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
51,113,2,6.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
57,38,2,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
39,65,1,1.5,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
53,39,4,1.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
31,174,2,6.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
33,59,2,1.75,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
38,43,2,1.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
47,24,2,0.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
63,50,1,0,2,166,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
44,68,1,3.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
61,61,3,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
52,21,4,0.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
59,21,2,0.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
56,31,4,1.3,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
58,70,4,0.7,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
30,25,3,1,2,135,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
42,78,1,1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,19,1,0.2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
60,23,1,0.3,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
30,40,4,0.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,22,1,0.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
26,71,4,1.8,2,0,0,1,0,1,0,Graduate, Holds only Securites 
36,58,1,3.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
65,75,3,2.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
27,40,1,2,2,110,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
60,155,1,1.5,3,0,1,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
32,83,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
46,99,3,1.1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
60,59,1,0,2,0,0,1,0,0,0,Graduate, Holds only Securites 
28,53,3,2.4,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
50,11,4,0.2,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
52,179,4,4.2,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
29,71,2,1.75,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
30,85,4,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
42,49,3,2.1,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
32,122,2,1.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
40,171,2,3.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
49,138,2,2.2,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
53,8,4,0.4,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
42,59,4,0.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
38,49,3,2.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
60,92,2,2,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
27,75,4,0,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
61,60,1,2.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
27,41,2,1.7,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
45,40,3,0.6,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
41,81,2,0.4,1,146,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
44,52,1,0.8,3,196,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
38,25,4,1,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
39,139,1,3.4,1,353,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
48,54,1,1.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
47,81,1,2.9,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
64,73,3,2.2,1,0,0,1,0,0,1,Undergraduate, Holds only Securites 
27,30,4,1,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
66,59,3,2.4,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
43,21,3,1.5,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
34,65,3,0.7,2,104,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
28,41,3,1.1,2,161,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
52,52,4,0.1,3,121,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
45,84,4,1.1,2,180,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
24,135,2,7.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
39,18,4,0.2,3,0,0,1,0,0,0,Advanced Degree, Holds only Securites 
40,34,1,0.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
30,85,4,1.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
49,23,1,1.4,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
53,65,4,2.8,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
56,195,1,2.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
50,40,4,2.6,1,89,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,141,2,0.2,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
60,95,2,0.7,2,322,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
58,23,3,1.3,2,131,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
43,82,2,1.8,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
46,53,4,1.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
29,10,4,0.4,1,87,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
56,75,1,1.9,2,125,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
48,23,4,0.4,2,122,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
61,133,1,2.6,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
41,129,1,3.4,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
35,85,4,0.1,2,131,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
48,168,2,2.8,1,308,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,83,4,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
37,52,2,1.1,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
47,114,1,0.6,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
29,81,1,2.9,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
63,32,1,1.5,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
43,63,3,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
57,70,3,1.6,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
55,20,2,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
47,138,2,3.3,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
58,63,4,1.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
53,85,1,1.3,3,118,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
59,180,2,6.5,2,0,1,1,1,1,1,Graduate,Holds Securities & Deposit
46,80,4,2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
41,53,1,0.7,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
46,72,2,1.7,2,75,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,123,3,5.9,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
44,91,2,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
50,148,2,6.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,163,2,1.3,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
55,28,4,0.1,3,149,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
37,193,1,8.6,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
34,22,3,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
59,74,4,0.7,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
45,70,4,1.9,3,0,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
30,11,1,0.1,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
32,61,3,2.6,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
61,41,1,0.8,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
54,108,4,1.9,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
35,23,4,1.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
63,135,2,3.8,3,183,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
66,30,2,0.7,3,86,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
48,144,4,3.5,2,0,1,0,0,0,0,Graduate,Does not hold Securities or Deposit
60,139,4,0.4,1,0,1,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
41,143,2,2.7,3,209,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
31,44,1,1.2,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
58,49,4,2.5,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
67,75,4,0.1,2,182,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
35,43,2,0.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
40,59,3,0.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
42,154,3,4.9,1,0,1,0,1,1,1,Undergraduate, Holds only Deposit
44,75,1,0.7,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
47,75,1,2.6,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
59,88,2,1.6,1,278,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
29,91,1,3.4,3,0,1,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
36,11,1,0.666666667,3,0,0,1,1,1,1,Advanced Degree,Holds Securities & Deposit
47,22,1,0.4,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
55,49,2,0.8,3,220,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
41,140,1,3.5,1,342,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
51,99,2,2.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
26,82,2,2.5,1,199,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
33,10,4,1,1,81,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
30,109,4,2.2,2,103,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
30,45,4,1.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
45,93,2,1.7,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
40,89,3,3.9,2,216,1,1,1,1,0,Graduate,Holds Securities & Deposit
42,39,3,1,2,132,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
50,21,1,0.2,1,89,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
62,31,3,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
63,31,1,0.5,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
43,52,4,2.2,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
49,13,1,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,21,2,0.4,3,76,0,1,0,1,0,Advanced Degree, Holds only Securites 
61,50,4,1.7,1,189,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
43,81,4,0.2,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
43,74,4,1.9,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
61,89,3,0.5,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
35,82,3,0.9,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
59,88,4,1.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
40,61,3,2.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
61,139,2,3.9,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
48,29,1,1.3,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
37,51,3,2.1,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
56,58,1,1.8,3,241,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,21,2,1.4,3,125,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
35,43,2,1.666666667,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
40,104,2,1.8,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
50,9,1,0.5,2,98,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
49,39,3,1.9,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
46,89,1,2.7,1,0,0,1,1,1,1,Undergraduate,Holds Securities & Deposit
64,21,2,0.3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
60,173,3,3.1,3,0,1,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
45,29,1,0.3,3,105,0,0,0,1,1,Advanced Degree,Does not hold Securities or Deposit
52,43,4,0.2,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
58,30,3,0.4,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
54,39,4,0.1,3,0,0,1,0,1,0,Advanced Degree, Holds only Securites 
48,83,2,0.4,3,248,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
51,58,3,0.7,2,223,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
53,8,1,0.5,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
57,39,3,1,3,0,0,1,0,0,1,Advanced Degree, Holds only Securites 
43,204,2,8.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
37,45,1,1.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
32,111,1,3.8,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
34,83,2,2,2,148,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
54,83,1,3,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
62,115,2,2.8,1,202,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
56,60,1,1.8,3,227,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
39,53,1,1.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
32,134,2,3.3,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
50,91,1,0.8,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
27,91,2,0.2,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
37,128,2,3.9,1,0,0,0,0,1,1,Undergraduate,Does not hold Securities or Deposit
60,78,3,4.4,1,0,0,1,0,0,0,Undergraduate, Holds only Securites 
43,161,2,7.6,1,464,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
62,60,3,2.2,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
39,161,1,4.1,1,509,0,1,0,0,0,Undergraduate, Holds only Securites 
34,40,4,2,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
46,68,1,0.2,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
46,74,3,0.7,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
51,55,3,2,2,93,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
44,145,1,3.5,1,0,0,0,0,0,1,Undergraduate,Does not hold Securities or Deposit
60,24,1,1.5,2,0,0,0,0,0,0,Graduate,Does not hold Securities or Deposit
65,10,1,0.8,2,0,0,0,0,1,0,Graduate,Does not hold Securities or Deposit
58,138,2,3.9,1,0,0,1,0,1,0,Undergraduate, Holds only Securites 
37,63,4,2.1,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
52,54,4,0.1,3,0,0,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
42,62,3,0.9,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
54,81,1,0.1,3,0,0,0,0,0,0,Advanced Degree,Does not hold Securities or Deposit
54,61,3,3,2,0,0,0,0,1,1,Graduate,Does not hold Securities or Deposit
51,68,1,1.6,3,0,0,0,0,1,0,Advanced Degree,Does not hold Securities or Deposit
59,78,2,2.8,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
41,165,2,7.6,1,157,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
43,48,3,2.2,2,0,0,0,0,0,1,Graduate,Does not hold Securities or Deposit
52,155,3,7.2,2,0,1,0,0,1,0,Graduate,Does not hold Securities or Deposit
52,158,2,3.7,3,251,1,0,0,0,1,Advanced Degree,Does not hold Securities or Deposit
57,52,1,1.4,1,0,0,0,0,1,0,Undergraduate,Does not hold Securities or Deposit
53,18,4,0.8,1,0,0,0,0,0,0,Undergraduate,Does not hold Securities or Deposit
